                   e00                   e01                   e02                   e03                   e04                   e05
    4.8789874096230177    4.8789874096230177    5.0511875475853900    5.0511875475853900    5.4517232316828883    5.4517232316828883
    4.8664157882458570    4.8664157882458570    5.0402272237745862    5.0402272237745862    5.4382120234332625    5.4382120234332625
    4.8537885689223437    4.8537885689223437    5.0291801358565298    5.0291801358565298    5.4246442868991300    5.4246442868991300
    4.8411071173148654    4.8411071173148654    5.0180460845551176    5.0180460845551176    5.4110211613793071    5.4110211613793071
    4.8283729042495125    4.8283729042495125    5.0068250028896548    5.0068250028896548    5.3973432113808641    5.3973432113808641
    4.8155874981439970    4.8155874981439970    4.9955169768275463    4.9955169768275463    5.3836104507582085    5.3836104507582085
    4.8027525590995639    4.8027525590995639    4.9841222658858628    4.9841222658858628    5.3698224048431111    5.3698224048431111
    4.7898698349719346    4.7898698349719346    4.9726413228889808    4.9726413228889808    5.3559782065604926    5.3559782065604926
    4.7769411594441067    4.7769411594441067    4.9610748119068866    4.9610748119068866    5.3420767199610717    5.3420767199610717
    4.7639684518352503    4.7639684518352503    4.9494236232631232    4.9494236232631232    5.3281166824942661    5.3281166824942661
    4.7509537181151673    4.7509537181151673    4.9376888844284847    4.9376888844284847    5.3140968558480672    5.3140968558480672
    4.7378990523824127    4.7378990523824127    4.9258719656274152    4.9258719656274152    5.3000161744320051    5.3000161744320051
    4.7248066379172311    4.7248066379172311    4.9139744790803075    4.9139744790803075    5.2858738806373466    5.2858738806373466
    4.7116787468420709    4.7116787468420709    4.9019982709814416    4.9019982709814416    5.2716696368703149    5.2716696368703149
    4.6985177374371450    4.6985177374371450    4.8899454055812681    4.8899454055812681    5.2574036059940621    5.2574036059940621
    4.6853260482469334    4.6853260482469334    4.8778181410740675    4.8778181410740675    5.2430764940870631    5.2430764940870631
    4.6721061882728216    4.6721061882728216    4.8656188973733689    4.8656188973733689    5.2286895521918932    5.2286895521918932
    4.6588607227819150    4.6588607227819150    4.8533502162824789    4.8533502162824789    5.2142445367763131    5.2142445367763131
    4.6455922545188573    4.6455922545188573    4.8410147149742020    4.8410147149742020    5.1997436317303878    5.1997436317303878
    4.6323034004183903    4.6323034004183903    4.8286150341068543    4.8286150341068543    5.1851893376520550    5.1851893376520550
    4.6189967641984708    4.6189967641984708    4.8161537822348590    4.8161537822348590    5.1705843366927997    5.1705843366927997
    4.6056749055044879    4.6056749055044879    4.8036334784563408    4.8036334784563408    5.1559313431603666    5.1559313431603666
    4.5923403065141164    4.5923403065141164    4.7910564954160915    4.7910564954160915    5.1412329512492088    5.1412329512492088
    4.5789953370963001    4.5789953370963001    4.7784250048482644    4.7784250048482644    5.1264914915743311    5.1264914915743311
    4.5656422197480238    4.5656422197480238    4.7657409278054521    4.7657409278054521    5.1117089076255899    5.1117089076255899
    4.5522829955736581    4.5522829955736581    4.7530058915497708    4.7530058915497708    5.0968866618077691    5.0968866618077691
    4.5389194925571772    4.5389194925571772    4.7402211948203119    4.7402211948203119    5.0820256785568070    5.0820256785568070
    4.5255532972774777    4.5255532972774777    4.7273877828191031    4.7273877828191031    5.0671263292051902    5.0671263292051902
    4.5121857310741005    4.5121857310741005    4.7145062328300273    4.7145062328300273    5.0521884600831211    5.0521884600831211
    4.4988178314686662    4.4988178314686662    4.7015767508968445    4.7015767508968445    5.0372114619771811    5.0372114619771811
    4.4854503394337515    4.4854503394337515    4.6885991794992430    4.6885991794992430    5.0221943758107503    5.0221943758107503
    4.4720836928586749    4.4720836928586749    4.6755730156739093    4.6755730156739093    5.0071360264928941    5.0071360264928941
    4.4587180263447435    4.4587180263447435    4.6624974385968914    4.6624974385968914    4.9920351745564586    4.9920351745564586
    4.4453531772618060    4.4453531772618060    4.6493713452757470    4.6493713452757470    4.9768906736405691    4.9768906736405691
    4.4319886978313789    4.4319886978313789    4.6361933927209229    4.6361933927209229    4.9617016212194907    4.9617016212194907
    4.4186238728889924    4.4186238728889924    4.6229620448014712    4.6229620448014712    4.9464674902939114    4.9464674902939114
    4.4052577429085922    4.4052577429085922    4.6096756219338557    4.6096756219338557    4.9311882310522988    4.9311882310522988
    4.3918891318494833    4.3918891318494833    4.5963323518090853    4.5963323518090853    4.9158643336727446    4.9158643336727446
    4.3785166794073733    4.3785166794073733    4.5829304195272256    4.5829304195272256    4.9004968463563250    4.9004968463563250
    4.3651388772937212    4.3651388772937212    4.5694680157520207    4.5694680157520207    4.8850873461052275    4.8850873461052275
    4.3517541092330054    4.3517541092330054    4.5559433818171682    4.5559433818171682    4.8696378634816808    4.8696378634816808
    4.3383606944168980    4.3383606944168980    4.5423548510588647    4.5423548510588647    4.8541507662644818    4.8541507662644818
    4.3249569341961278    4.3249569341961278    4.5287008860143620    4.5287008860143620    4.8386286103346432    4.8386286103346432
    4.3115411617844241    4.3115411617844241    4.5149801114594190    4.5149801114594190    4.8230739689372388    4.8230739689372388
    4.2981117947016161    4.2981117947016161    4.5011913435491744    4.5011913435491744    4.8074892535062546    4.8074892535062546
    4.2846673895769474    4.2846673895769474    4.4873336155474171    4.4873336155474171    4.7918765402786434    4.7918765402786434
    4.2712066987623070    4.2712066987623070    4.4734062007536242    4.4734062007536242    4.7762374168861923    4.7762374168861923
    4.2577287280015010    4.2577287280015010    4.4594086332868415    4.4594086332868415    4.7605728619651986    4.7605728619651986
    4.2442327941195801    4.2442327941195801    4.4453407273007901    4.4453407273007901    4.7448831686129065    4.7448831686129065
    4.2307185814338553    4.2307185814338553    4.4312025950733300    4.4312025950733300    4.7291679194132428    4.7291679194132428
    4.2171861952816814    4.2171861952816814    4.4169946641638491    4.4169946641638491    4.7134260169278255    4.7134260169278255
    4.2036362108162537    4.2036362108162537    4.4027176935670331    4.4027176935670331    4.6976557693365706    4.6976557693365706
    4.1900697149955946    4.1900697149955946    4.3883727884633288    4.3883727884633288    4.6818550265528609    4.6818550265528609
    4.1764883395756520    4.1764883395756520    4.3739614128722950    4.3739614128722950    4.6660213580390799    4.6660213580390799
    4.1628942828913109    4.1628942828913109    4.3594853992351812    4.3594853992351812    4.6501522599794143    4.6501522599794143
    4.1492903183105971    4.1492903183105971    4.3449469537383054    4.3449469537383054    4.6342453767416210    4.6342453767416210
    4.1356797874917310    4.1356797874917310    4.3303486560644942    4.3303486560644942    4.6182987199122225    4.6182987199122225
    4.1220665769575335    4.1220665769575335    4.3156934522394197    4.3156934522394197    4.6023108677753575    4.6023108677753575
    4.1084550770155754    4.1084550770155754    4.3009846393267326    4.3009846393267326    4.5862811289966521    4.5862811289966521
    4.0948501226913887    4.0948501226913887    4.2862258409362646    4.2862258409362646    4.5702096564443258    4.5702096564443258
    4.0812569170787087    4.0812569170787087    4.2714209728329662    4.2714209728329662    4.5540975004055442    4.5540975004055442
    4.0676809382861201    4.0676809382861201    4.2565741983310943    4.2565741983310943    4.5379465947162663    4.5379465947162663
    4.0541278319748244    4.0541278319748244    4.2416898736482800    4.2416898736482800    4.5217596742298323    4.5217596742298323
    4.0406032922445840    4.0406032922445840    4.2267724838978076    4.2267724838978076    4.5055401272422779    4.5055401272422779
    4.0271129343267624    4.0271129343267624    4.2118265709241376    4.2118265709241376    4.4892917915973642    4.4892917915973642
    4.0136621631034108    4.0136621631034108    4.1968566546627537    4.1968566546627537    4.4730187078024812    4.4730187078024812
    4.0002560418809683    4.0002560418809683    4.1818671501300040    4.1818671501300040    4.4567248462547315    4.4567248462547315
    3.9868991660470314    3.9868991660470314    4.1668622824657540    4.1668622824657540    4.4404138282693273    4.4404138282693273
    3.9735955462223194    3.9735955462223194    4.1518460026513173    4.1518460026513173    4.4240886617968336    4.4240886617968336
    3.9603485052723171    3.9603485052723171    4.1368219065884855    4.1368219065884855    4.4077515123730908    4.4077515123730908
    3.9471605930711831    3.9471605930711831    4.1217931601466855    4.1217931601466855    4.3914035279280856    4.3914035279280856
    3.9340335222263265    3.9340335222263265    4.1067624325654633    4.1067624325654633    4.3750447326950610    4.3750447326950610
    3.9209681271224577    3.9209681271224577    4.0917318402630185    4.0917318402630185    4.3586740008005593    4.3586740008005593
    3.9079643476597683    3.9079643476597683    4.0767029026642394    4.0767029026642394    4.3422891144931057    4.3422891144931057
    3.8950212379966946    3.8950212379966946    4.0616765111505302    4.0616765111505302    4.3258869057633218    4.3258869057633218
    3.8821369995448376    3.8821369995448376    4.0466529117093195    4.0466529117093195    4.3094634737916913    4.3094634737916913
    3.8693090364288043    3.8693090364288043    4.0316317013258196    4.0316317013258196    4.2930144646635142    4.2930144646635142
    3.8565340307151108    3.8565340307151108    4.0166118376869901    4.0166118376869901    4.2765353946233766    4.2765353946233766
    3.8438080339570830    3.8438080339570830    4.0015916613642588    4.0015916613642588    4.2600219941760704    4.2600219941760704
    3.8311265710657589    3.8311265710657589    3.9865689293552578    3.9865689293552578    4.2434705479511825    4.2434705479511825
    3.8184847522147356    3.8184847522147356    3.9715408586980989    3.9715408586980989    4.2268782046561579    4.2268782046561579
    3.8058773884425392    3.8058773884425392    3.9565041788353721    3.9565041788353721    4.2102432327593471    4.2102432327593471
    3.7932991068367481    3.7932991068367481    3.9414551915024707    3.9414551915024707    4.1935652007408697    4.1935652007408697
    3.7807444616365324    3.7807444616365324    3.9263898371132941    3.9263898371132941    4.1768450656678242    4.1768450656678242
    3.7682080382517205    3.7682080382517205    3.9113037668979764    3.9113037668979764    4.1600851601618132    4.1600851601618132
    3.7556845480129115    3.7556845480129115    3.8961924203719840    3.8961924203719840    4.1432890751417704    4.1432890751417704
    3.7431689123810403    3.7431689123810403    3.8810511080406007    3.8810511080406007    4.1264614435151596    4.1264614435151596
    3.7306563362806235    3.7306563362806235    3.8658750995161362    3.8658750995161362    4.1096076376938360    4.1096076376938360
    3.7181423711204702    3.7181423711204702    3.8506597174135382    3.8506597174135382    4.0927334008554652    4.0927334008554652
    3.7056229688459212    3.7056229688459212    3.8354004374395640    3.8354004374395640    4.0758444376972998    4.0758444376972998
    3.6930945289798758    3.6930945289798758    3.8200929949854578    3.8200929949854578    4.0589459945634374    4.0589459945634374
    3.6805539409949994    3.6805539409949994    3.8047334982428573    3.8047334982428573    4.0420424608673526    4.0420424608673526
    3.6679986244900751    3.6679986244900751    3.7893185473928983    3.7893185473928983    4.0251370234778046    4.0251370234778046
    3.6554265695026942    3.6554265695026942    3.7738453587821406    3.7738453587821406    4.0082314030777821    4.0082314030777821
    3.6428363788760318    3.6428363788760318    3.7583118922190297    3.7583118922190297    3.9913256965529489    3.9913256965529489
    3.6302273139500101    3.6302273139500101    3.7427169786649155    3.7427169786649155    3.9744183424880308    3.9744183424880308
    3.6175993439918153    3.6175993439918153    3.7270604446943523    3.7270604446943523    3.9575062182831386    3.9575062182831386
    3.6049531987932588    3.6049531987932588    3.7113432292478414    3.7113432292478414    3.9405848677907791    3.9405848677907791
    3.5922904228151524    3.5922904228151524    3.6955674874697091    3.6955674874697091    3.9236488484127032    3.9236488484127032
    3.5796134282218151    3.5796134282218151    3.6797366758815242    3.6797366758815242    3.9066921769839791    3.9066921769839791
    3.5669255432231819    3.5669255432231819    3.6638556128753996    3.6638556128753996    3.8897088452421489    3.8897088452421489
    3.5542310513999880    3.5542310513999880    3.6479305085738343    3.6479305085738343    3.8726933689223935    3.8726933689223935
    3.5415352171932142    3.5415352171932142    3.6319689585319139    3.6319689585319139    3.8556413300903620    3.8556413300903620
    3.5288442925679924    3.5288442925679924    3.6159798965949252    3.6159798965949252    3.8385498706964838    3.8385498706964838
    3.5161655000312613    3.5161655000312613    3.5999735034490192    3.5999735034490192    3.8214180967272591    3.8214180967272591
    3.5035069877154097    3.5035069877154097    3.5839610689965129    3.5839610689965129    3.8042473568122266    3.8042473568122266
    3.4908777531311421    3.4908777531311421    3.5679548085997785    3.5679548085997785    3.7870413665378808    3.7870413665378808
    3.4782875333919532    3.4782875333919532    3.5519676353744205    3.5519676353744205    3.7698061596221151    3.7698061596221151
    3.4657466611742254    3.4657466611742254    3.5360128929833343    3.5360128929833343    3.7525498589374502    3.7525498589374502
    3.4532658873166704    3.4532658873166704    3.5201040556633449    3.5201040556633449    3.7352822733651907    3.7352822733651907
    3.4408561726862885    3.4408561726862885    3.5042544043749126    3.5042544043749126    3.7180143397480592    3.7180143397480592
    3.4285284536403751    3.4285284536403751    3.4884766898675879    3.4884766898675879    3.7007574418350861    3.7007574418350861
    3.4162933869920202    3.4162933869920202    3.4727827949746235    3.4727827949746235    3.6835226491449995    3.6835226491449995
    3.4041610817366768    3.4041610817366768    3.4571834094725915    3.4571834094725915    3.6663199272306457    3.6663199272306457
    3.3921408258259658    3.3921408258259658    3.4416877312691949    3.4416877312691949    3.6491573761723726    3.6491573761723726
    3.3802408169151237    3.3802408169151237    3.4263032074549824    3.4263032074549824    3.6320405556928765    3.6320405556928765
    3.3684679062100784    3.3684679062100784    3.4110353278387819    3.4110353278387819    3.6149719527741775    3.6149719527741775
    3.3568273642764646    3.3568273642764646    3.3958874819873919    3.3958874819873919    3.5979506409966007    3.5979506409966007
    3.3453226769611999    3.3453226769611999    3.3808608885618647    3.3808608885618647    3.5809721702707735    3.5809721702707735
    3.3339553784461367    3.3339553784461367    3.3659546029612599    3.3659546029612599    3.5640287116994021    3.5640287116994021
    3.3227249269764991    3.3227249269764991    3.3511656060784940    3.3511656060784940    3.5471094657874223    3.5471094657874223
    3.3116286270765789    3.3116286270765789    3.3364889734947716    3.3364889734947716    3.5302013240996111    3.5302013240996111
    3.3006616001799598    3.3006616001799598    3.3219181208522448    3.3219181208522448    3.5132897559212517    3.5132897559212517
    3.2898168036967044    3.2898168036967044    3.3074451176494999    3.3074451176494999    3.4963598737610906    3.4963598737610906
    3.2790850967279508    3.2790850967279508    3.2930610584797395    3.2930610584797395    3.4793976158991606    3.4793976158991606
    3.2684553490444452    3.2684553490444452    3.2787564779632303    3.2787564779632303    3.4623909718296564    3.4623909718296564
    3.2579145886707530    3.2579145886707530    3.2645217934716677    3.2645217934716677    3.4453311683922418    3.4453311683922418
    3.2474481825470312    3.2474481825470312    3.2503477583362264    3.2503477583362264    3.4282137314304051    3.4282137314304051
    3.2362259076653572    3.2362259076653572    3.2370400443290928    3.2370400443290928    3.4110393404514405    3.4110393404514405
    3.2221489792194493    3.2221489792194493    3.2266728634551938    3.2266728634551938    3.3938144021386401    3.3938144021386401
    3.2081112929971973    3.2081112929971973    3.2163283501410951    3.2163283501410951    3.3765512824604920    3.3765512824604920
    3.1941090752349726    3.1941090752349726    3.2059874919168183    3.2059874919168183    3.3592681559372140    3.3592681559372140
    3.1801407152984407    3.1801407152984407    3.1956308185970972    3.1956308185970972    3.3419884534088276    3.3419884534088276
    3.1662069473171637    3.1662069473171637    3.1852386740759076    3.1852386740759076    3.3247399151436619    3.3247399151436619
    3.1523109521984876    3.1523109521984876    3.1747914949183316    3.1747914949183316    3.3075532828390908    3.3075532828390908
    3.1384583796415852    3.1384583796415852    3.1642700972335969    3.1642700972335969    3.2904606903325995    3.2904606903325995
    3.1246572937525046    3.1246572937525046    3.1536559746171018    3.1536559746171018    3.2734938369744344    3.2734938369744344
    3.1109180495824029    3.1109180495824029    3.1429316108723278    3.1429316108723278    3.2566820479259113    3.2566820479259113
    3.0972531112027148    3.0972531112027148    3.1320808116802921    3.1320808116802921    3.2400503406793746    3.2400503406793746
    3.0836768245634221    3.0836768245634221    3.1210890592379048    3.1210890592379048    3.2236176255725044    3.2236176255725044
    3.0702051602293539    3.0702051602293539    3.1099438931037531    3.1099438931037531    3.2073951691279294    3.2073951691279294
    3.0568554420335592    3.0568554420335592    3.0986353190427849    3.0986353190427849    3.1913854422026873    3.1913854422026873
    3.0436460776756822    3.0436460776756822    3.0871562455847674    3.0871562455847674    3.1755814601875580    3.1755814601875580
    3.0305963063235062    3.0305963063235062    3.0755029453819587    3.0755029453819587    3.1599667003218461    3.1599667003218461
    3.0177259764073532    3.0177259764073532    3.0636755353975134    3.0636755353975134    3.1445156525465392    3.1445156525465392
    3.0050553641475579    3.0050553641475579    3.0516784666508174    3.0516784666508174    3.1291950266029538    3.1291950266029538
    2.9926050400647837    2.9926050400647837    3.0395210108696862    3.0395210108696862    3.1139656010251628    3.1139656010251628
    2.9803957870216120    2.9803957870216120    3.0272177282052590    3.0272177282052590    3.0987846613396228    3.0987846613396228
    2.9684485694243086    2.9684485694243086    3.0147888973509418    3.0147888973509418    3.0836089373277273    3.0836089373277273
    2.9567845493400258    2.9567845493400258    3.0022608872217180    3.0022608872217180    3.0683979148725848    3.0683979148725848
    2.9454251416892863    2.9454251416892863    2.9896664479941975    2.9896664479941975    3.0531173688279996    3.0531173688279996
    2.9343920975746931    2.9343920975746931    2.9770448989469140    2.9770448989469140    3.0377429414051442    3.0377429414051442
    2.9237076024151976    2.9237076024151976    2.9644421913178900    2.9644421913178900    3.0222635773389510    3.0222635773389510
    2.9133943740099086    2.9133943740099086    2.9519108263665732    2.9519108263665732    3.0066846236754485    3.0066846236754485
    2.9034757450803963    2.9034757450803963    2.9395096120179476    2.9395096120179476    2.9910304089873629    2.9910304089873629
    2.8939757152574868    2.8939757152574868    2.9273032457927557    2.9273032457927557    2.9753461341876202    2.9753461341876202
    2.8849189589069129    2.8849189589069129    2.9153617170950676    2.9153617170950676    2.9596989342802198    2.9596989342802198
    2.8763307775212201    2.8763307775212201    2.9037595281137554    2.9037595281137554    2.9441780061982032    2.9441780061982032
    2.8682369885345449    2.8682369885345449    2.8925747393727517    2.8925747393727517    2.9288937406475690    2.9288937406475690
    2.8606637461532891    2.8606637461532891    2.8818878530351073    2.8818878530351073    2.9139758434894594    2.9139758434894594
    2.8536372939212908    2.8536372939212908    2.8717805541053956    2.8717805541053956    2.8995704821949979    2.8995704821949979
    2.8471836530083343    2.8471836530083343    2.8623343363460267    2.8623343363460267    2.8858365426745567    2.8858365426745567
    2.8413282543726650    2.8413282543726650    2.8536290456936984    2.8536290456936984    2.8729411286222719    2.8729411286222719
    2.8360955267447290    2.8360955267447290    2.8457413789129946    2.8457413789129946    2.8610544768600561    2.8610544768600561
    2.8315084555852006    2.8315084555852006    2.8387433788873131    2.8387433788873131    2.8503444956862620    2.8503444956862620
    2.8275881305808466    2.8275881305808466    2.8327009700957375    2.8327009700957375    2.8409711570004945    2.8409711570004945
    2.8243533007049999    2.8243533007049999    2.8276725783049721    2.8276725783049721    2.8330809855525807    2.8330809855525807
    2.8218199562959292    2.8218199562959292    2.8237078772506834    2.8237078772506834    2.8268018892210813    2.8268018892210813
    2.8200009569440159    2.8200009569440159    2.8208467020816679    2.8208467020816679    2.8222385625493205    2.8222385625493205
    2.8189057222693705    2.8189057222693705    2.8191181646984305    2.8191181646984305    2.8194686723377806    2.8194686723377806
    2.8185399999999476    2.8185399999999476    2.8185399999999494    2.8185399999999494    2.8185399999999512    2.8185399999999512
    2.8190875770733812    2.8190875770733812    2.8190875770733825    2.8190875770733825    2.8192974724360313    2.8192974724360313
    2.8207248586688984    2.8207248586688984    2.8207248586689020    2.8207248586689020    2.8215570581707587    2.8215570581707587
    2.8234356595583034    2.8234356595583034    2.8234356595583052    2.8234356595583052    2.8252806944951581    2.8252806944951581
    2.8271935420139083    2.8271935420139083    2.8271935420139092    2.8271935420139092    2.8304063643733142    2.8304063643733142
    2.8319625953665599    2.8319625953665599    2.8319625953665608    2.8319625953665608    2.8368501614085830    2.8368501614085830
    2.8376984752708161    2.8376984752708161    2.8376984752708165    2.8376984752708165    2.8445090519335801    2.8445090519335801
    2.8443496544646290    2.8443496544646290    2.8443496544646321    2.8443496544646321    2.8532642136350632    2.8532642136350632
    2.8518588282967330    2.8518588282967330    2.8518588282967352    2.8518588282967352    2.8629848069234849    2.8629848069234849
    2.8601644131878570    2.8601644131878570    2.8601644131878596    2.8601644131878596    2.8735320195299132    2.8735320195299132
    2.8692020747271711    2.8692020747271711    2.8692020747271756    2.8692020747271756    2.8847632172553004    2.8847632172553004
    2.8789062242382095    2.8789062242382095    2.8789062242382113    2.8789062242382113    2.8965360345944120    2.8965360345944120
    2.8892114281072403    2.8892114281072403    2.8892114281072425    2.8892114281072425    2.9087122478311835    2.9087122478311835
    2.9000536824509737    2.9000536824509737    2.9000536824509746    2.9000536824509746    2.9211612894115557    2.9211612894115557
    2.9113715161355014    2.9113715161355014    2.9113715161355027    2.9113715161355027    2.9337632848099560    2.9337632848099560
    2.9231068969454590    2.9231068969454590    2.9231068969454603    2.9231068969454603    2.9464115202651739    2.9464115202651739
    2.9352059279922407    2.9352059279922407    2.9352059279922442    2.9352059279922442    2.9590142800138040    2.9590142800138040
    2.9476193333891820    2.9476193333891820    2.9476193333891838    2.9476193333891838    2.9714960232229393    2.9714960232229393
    2.9603027430455473    2.9603027430455473    2.9603027430455482    2.9603027430455482    2.9837979019744698    2.9837979019744698
    2.9732167954825419    2.9732167954825419    2.9732167954825433    2.9732167954825433    2.9958776507344540    2.9958776507344540
    2.9863270843908643    2.9863270843908643    2.9863270843908674    2.9863270843908674    3.0077089033428912    3.0077089033428912
    2.9996039789387847    2.9996039789387847    2.9996039789387874    2.9996039789387874    3.0192800145316125    3.0192800145316125
    3.0130223495554973    3.0130223495554973    3.0130223495555000    3.0130223495555000    3.0305924785478791    3.0305924785478791
    3.0265612301840616    3.0265612301840616    3.0265612301840621    3.0265612301840621    3.0416590471945115    3.0416590471945115
    3.0402034451480127    3.0402034451480127    3.0402034451480158    3.0402034451480158    3.0525016534486662    3.0525016534486662
    3.0539352242768163    3.0539352242768163    3.0539352242768167    3.0539352242768167    3.0631492450923377    3.0631492450923377
    3.0677458243505020    3.0677458243505020    3.0677458243505042    3.0677458243505042    3.0736356260767730    3.0736356260767730
    3.0816271688640562    3.0816271688640562    3.0816271688640575    3.0816271688640575    3.0839973924918294    3.0839973924918294
    3.0942720360338463    3.0942720360338463    3.0955735121839147    3.0955735121839147    3.0955735121839170    3.0955735121839170
    3.1044962718549920    3.1044962718549920    3.1095811289100710    3.1095811289100710    3.1095811289100714    3.1095811289100714
    3.1147046307346287    3.1147046307346287    3.1236480251010721    3.1236480251010721    3.1236480251010743    3.1236480251010743
    3.1249283386886493    3.1249283386886493    3.1377736652740142    3.1377736652740142    3.1377736652740178    3.1377736652740178
    3.1351944913291367    3.1351944913291367    3.1519587078890048    3.1519587078890048    3.1519587078890066    3.1519587078890066
    3.1455255162483735    3.1455255162483735    3.1662047423525204    3.1662047423525204    3.1662047423525221    3.1662047423525221
    3.1559389049719080    3.1559389049719080    3.1805140222621882    3.1805140222621882    3.1805140222621899    3.1805140222621899
    3.1664471869147666    3.1664471869147666    3.1948891923566838    3.1948891923566838    3.1948891923566847    3.1948891923566847
    3.1770581114053882    3.1770581114053882    3.2093330100467465    3.2093330100467465    3.2093330100467474    3.2093330100467474
    3.1877750001282417    3.1877750001282417    3.2238480660356021    3.2238480660356021    3.2238480660356061    3.2238480660356061
    3.1985972310453765    3.1985972310453765    3.2384365119402077    3.2384365119402077    3.2384365119402099    3.2384365119402099
    3.2095208156245159    3.2095208156245159    3.2530998055719555    3.2530998055719555    3.2530998055719578    3.2530998055719578
    3.2205390336074569    3.2205390336074569    3.2678384862939236    3.2678384862939236    3.2678384862939245    3.2678384862939245
    3.2316430931268925    3.2316430931268925    3.2826519933934182    3.2826519933934182    3.2826519933934195    3.2826519933934195
    3.2428227882756890    3.2428227882756890    3.2975385395838055    3.2975385395838055    3.2975385395838068    3.2975385395838068
    3.2540671308493390    3.2540671308493390    3.3124950496049848    3.3124950496049848    3.3124950496049861    3.3124950496049861
    3.2653649375761176    3.2653649375761176    3.3275171705710735    3.3275171705710735    3.3275171705710758    3.3275171705710758
    3.2767053584794099    3.2767053584794099    3.3425993564922680    3.3425993564922680    3.3425993564922716    3.3425993564922716
    3.2880783359190588    3.2880783359190588    3.3577350246265723    3.3577350246265723    3.3577350246265736    3.3577350246265736
    3.2994749872601243    3.2994749872601243    3.3729167764065764    3.3729167764065764    3.3729167764065795    3.3729167764065795
    3.3108879070189468    3.3108879070189468    3.3881366710647902    3.3881366710647902    3.3881366710647907    3.3881366710647907
    3.3223113867964664    3.3223113867964664    3.4033865361567757    3.4033865361567757    3.4033865361567766    3.4033865361567766
    3.3337415534079970    3.3337415534079970    3.4186582962938443    3.4186582962938443    3.4186582962938461    3.4186582962938461
    3.3451764274732918    3.3451764274732918    3.4339442998195833    3.4339442998195833    3.4339442998195850    3.4339442998195850
    3.3566159064186500    3.3566159064186500    3.4492376230309612    3.4492376230309612    3.4492376230309634    3.4492376230309634
    3.3680616774532406    3.3680616774532406    3.4645323329011970    3.4645323329011970    3.4645323329011979    3.4645323329011979
    3.3795170676304340    3.3795170676304340    3.4798236919929924    3.4798236919929924    3.4798236919930008    3.4798236919930008
    3.3909868396093148    3.3909868396093148    3.4951082931697939    3.4951082931697939    3.4951082931697983    3.4951082931697983
    3.4024769431311594    3.4024769431311594    3.5103841164987433    3.5103841164987433    3.5103841164987482    3.5103841164987482
    3.4139942334587046    3.4139942334587046    3.5256505060342178    3.5256505060342178    3.5256505060342254    3.5256505060342254
    3.4255461689922568    3.4255461689922568    3.5409080695641424    3.5409080695641424    3.5409080695641619    3.5409080695641619
    3.4371405008768101    3.4371405008768101    3.5561585094891677    3.5561585094891677    3.5561585094891761    3.5561585094891761
    3.4487849675515552    3.4487849675515552    3.5714043974085632    3.5714043974085632    3.5714043974085823    3.5714043974085823
    3.4604870068003173    3.4604870068003173    3.5866489083993214    3.5866489083993214    3.5866489083993263    3.5866489083993263
    3.4722534968982219    3.4722534968982219    3.6018955331644014    3.6018955331644014    3.6018955331644125    3.6018955331644125
    3.4840905369182376    3.4840905369182376    3.6171477870664530    3.6171477870664530    3.6171477870664570    3.6171477870664570
    3.4960032742206630    3.4960032742206630    3.6324089345427630    3.6324089345427630    3.6324089345427675    3.6324089345427675
    3.5079957846802103    3.5079957846802103    3.6476817455933093    3.6476817455933093    3.6476817455933199    3.6476817455933199
    3.5200710084546514    3.5200710084546514    3.6629682981394556    3.6629682981394556    3.6629682981394622    3.6629682981394622
    3.5322307412204501    3.5322307412204501    3.6782698363199113    3.6782698363199113    3.6782698363199224    3.6782698363199224
    3.5444756779729940    3.5444756779729940    3.6935866905370558    3.6935866905370558    3.6935866905370820    3.6935866905370820
    3.5568055038882149    3.5568055038882149    3.7089182606263891    3.7089182606263891    3.7089182606264011    3.7089182606264011
    3.5692190245333455    3.5692190245333455    3.7242630592331141    3.7242630592331141    3.7242630592331238    3.7242630592331238
    3.5817143260327757    3.5817143260327757    3.7396188086488276    3.7396188086488276    3.7396188086488436    3.7396188086488436
    3.5942889547277193    3.5942889547277193    3.7549825812335320    3.7549825812335320    3.7549825812335449    3.7549825812335449
    3.6069401054811574    3.6069401054811574    3.7703509713263479    3.7703509713263479    3.7703509713263514    3.7703509713263514
    3.6196648080537686    3.6196648080537686    3.7857202853187082    3.7857202853187082    3.7857202853187175    3.7857202853187175
    3.6324601018762750    3.6324601018762750    3.8010867363622549    3.8010867363622549    3.8010867363622678    3.8010867363622678
    3.6453231909716268    3.6453231909716268    3.8164466309468232    3.8164466309468232    3.8164466309468281    3.8164466309468281
    3.6582515726077727    3.6582515726077727    3.8317965361820558    3.8317965361820558    3.8317965361820621    3.8317965361820621
    3.6712431353435799    3.6712431353435799    3.8471334188700816    3.8471334188700816    3.8471334188700954    3.8471334188700954
    3.6842962243049109    3.6842962243049109    3.8624547501439817    3.8624547501439817    3.8624547501439990    3.8624547501439990
    3.6974096736411077    3.6974096736411077    3.8777585723333168    3.8777585723333168    3.8777585723333177    3.8777585723333177
    3.7105828080209209    3.7105828080209209    3.8930435275678494    3.8930435275678494    3.8930435275678557    3.8930435275678557
    3.7238154166222031    3.7238154166222031    3.9083088502387504    3.9083088502387504    3.9083088502387668    3.9083088502387668
    3.7371077042710672    3.7371077042710672    3.9235543276301770    3.9235543276301770    3.9235543276301788    3.9235543276301788
